24	0.0004164062500000	0.0000180315491262	20.0000000000000000	960000
26	0.0004718750000000	0.0000191942803977	20.0000000000000000	960000
28	0.0005257812500000	0.0000202602723836	20.0000000000000000	960000
30	0.0005632812500000	0.0000209698109328	20.0000000000000000	960000
32	0.0005359375000000	0.0000289275638447	20.0000000000000000	480000
34	0.0005513392857143	0.0000110894696038	20.0000000000000000	3360000
36	0.0005526785714286	0.0000111029205050	20.0000000000000000	3360000
38	0.0005678571428571	0.0000112542372365	20.0000000000000000	3360000
40	0.0005645089285714	0.0000112210344848	20.0000000000000000	3360000
42	0.0005531250000000	0.0000111074005083	20.0000000000000000	3360000
44	0.0005410714285714	0.0000109857972858	20.0000000000000000	3360000
46	0.0005504464285714	0.0000110804932383	20.0000000000000000	3360000
48	0.0005379464285714	0.0000109540495212	20.0000000000000000	3360000
50	0.0005209821428571	0.0000107800684791	20.0000000000000000	3360000
52	0.0005198660714286	0.0000107685235320	20.0000000000000000	3360000
54	0.0005254464285714	0.0000108261248107	20.0000000000000000	3360000
56	0.0005004464285714	0.0000105656166126	20.0000000000000000	3360000
58	0.0004948660714286	0.0000105065832699	20.0000000000000000	3360000
60	0.0004843750000000	0.0000103946905927	20.0000000000000000	3360000
64	0.0004713541666667	0.0000110757093178	20.0000000000000000	2880000
96	0.0003528645833333	0.0000095837667309	20.0000000000000000	2880000
128	0.0003010416666667	0.0000088523895063	20.0000000000000000	2880000
144	0.0002497395833333	0.0000080631689568	20.0000000000000000	2880000
256	0.0001677083333333	0.0000066078952123	20.0000000000000000	2880000
400	0.0001025000000000	0.0000056592289577	20.0000000000000000	2400000
512	0.0000934895833333	0.0000049338839501	20.0000000000000000	2880000
800	0.0000571875000000	0.0000042272604697	20.0000000000000000	2400000
1024	0.0000473958333333	0.0000035131018976	20.0000000000000000	2880000
1100	0.0000500000000000	0.0000088385401321	20.0000000000000000	480000
1200	0.0000437500000000	0.0000082677316944	20.0000000000000000	480000
1300	0.0000375000000000	0.0000076544640774	20.0000000000000000	480000
1400	0.0000312500000000	0.0000069875668508	20.0000000000000000	480000
1500	0.0000296875000000	0.0000068106448013	20.0000000000000000	480000
1600	0.0000328125000000	0.0000071601178907	20.0000000000000000	480000
1700	0.0000437500000000	0.0000082677316944	20.0000000000000000	480000
1800	0.0000328125000000	0.0000071601178907	20.0000000000000000	480000
1900	0.0000343750000000	0.0000073286066717	20.0000000000000000	480000
2048	0.0000343750000000	0.0000032774525397	20.0000000000000000	2400000
