 128       2      64      0.0166973844      0.0000000000      0.4113569413     -0.4107637661      0.2086932092      0.0000000000
 128       2      64      0.0215584831      0.0002000000      0.6573029692     -0.6565912423      0.7638410578      0.0000000000
 128       2      64      0.0231261181      0.0004000000      0.6933062478     -0.6925959604      0.7665139055      0.0000000000
 128       2      64      0.0167662840      0.0000000000      0.4156737671     -0.4150811171      0.2130152369      0.0000000000
 128       2      64      0.0160121381      0.0000000000      0.3799426129     -0.3793676062      0.1009941379      0.0000000000
 128       2      64      0.0159332393      0.0000000000      0.3795800640     -0.3790036009      0.1152342930      0.0000000000
 128       2      64      0.0205290681      0.0730250000      0.8751652058     -0.8743923081      0.9953379208      0.0000000000
 128       2      64      0.0158255421      0.0000000000      0.3734676461     -0.3728982906      0.0865982470      0.0000000000
 128       2      64      0.0233523010      0.0277500000      0.8071434691     -0.8064036894      0.8838498697      0.0000000000
 128       2      64      0.0217308494      0.0001000000      0.6254940146     -0.6248007823      0.6965333688      0.0000000000
 128       2      64      0.0164032883      0.0000000000      0.4002636716     -0.3996782937      0.1612616689      0.0000000000
 128       2      64      0.0196240633      0.0000250000      0.5454119442     -0.5447490555      0.5485471375      0.0000000000
 128       2      64      0.0210317869      0.0000000000      0.6050811313     -0.6043996085      0.6431656718      0.0000000000
 128       2      64      0.0179721576      0.0000000000      0.4604045237     -0.4597882888      0.3349143742      0.0000000000
 128       2      64      0.0219344512      0.0000000000      0.6336654859     -0.6329796419      0.6502987997      0.0000000000
 128       2      64      0.0241506772      0.0015000000      0.7245827007     -0.7238593300      0.8014739204      0.0000000000
 128       2      64      0.0212447855      0.0000000000      0.6006458818     -0.5999655781      0.6217209704      0.0000000000
 128       2      64      0.0225468385      0.0002500000      0.6655561166     -0.6648579857      0.7114728306      0.0000000000
 128       2      64      0.0164113172      0.0000000000      0.3973912988     -0.3968085247      0.1625264788      0.0000000000
 128       2      64      0.0210871082      0.0002000000      0.6422759160     -0.6415814991      0.6906236982      0.0000000000
 128       2      64      0.0178913612      0.0000000000      0.4667542021     -0.4661261902      0.3907799915      0.0000000000
 128       2      64      0.0166963378      0.0000000000      0.4154675629     -0.4148748148      0.2127973697      0.0000000000
 128       2      64      0.0165641123      0.0000000000      0.4132411763     -0.4126558681      0.1819274299      0.0000000000
 128       2      64      0.0164562686      0.0000000000      0.3968684273     -0.3962893754      0.1540500550      0.0000000000
 128       2      64      0.0174948562      0.0000000000      0.4430662512     -0.4424523717      0.3298082249      0.0000000000
 128       2      64      0.0251753447      0.0110750000      0.8131688350     -0.8124288803      0.8857343700      0.0000000000
 128       2      64      0.0226680121      0.0011500000      0.7280975152     -0.7273554403      0.8847130265      0.0000000000
 128       2      64      0.0174307023      0.0000000000      0.4456472398     -0.4450327833      0.3198451603      0.0000000000
 128       2      64      0.0177536536      0.0000000000      0.4559383487     -0.4553200488      0.3418963373      0.0000000000
 128       2      64      0.0234026438      0.0270750000      0.8301351316     -0.8293753467      0.9491216374      0.0000000000
 128       2      64      0.0233241803      0.0008750000      0.7315256484     -0.7308163117      0.7752405842      0.0000000000
 128       2      64      0.0171568297      0.0000000000      0.4443674845     -0.4437613579      0.2880716890      0.0000000000
 128       2      64      0.0154590929      0.0000000000      0.3597580470     -0.3591941502      0.0478311995      0.0000000000
 128       2      64      0.0163818111      0.0000000000      0.3967750233     -0.3961910266      0.1634462432      0.0000000000
 128       2      64      0.0216086313      0.0005500000      0.6610951143     -0.6603802804      0.7686073863      0.0000000000
 128       2      64      0.0156498395      0.0000000000      0.3660486356     -0.3654793002      0.0713944075      0.0000000000
 128       2      64      0.0175036445      0.0000000000      0.4451443291     -0.4445297070      0.3089726473      0.0000000000
 128       2      64      0.0157535757      0.0000000000      0.3708764384     -0.3703061157      0.0807261420      0.0000000000
 128       2      64      0.0199602559      0.0000000000      0.5407966536     -0.5401429874      0.5108015953      0.0000000000
 128       2      64      0.0223119806      0.0000000000      0.6467830440     -0.6460682760      0.7541693857      0.0000000000
 128       2      64      0.0170311211      0.0000000000      0.4221745211     -0.4215815320      0.2170372343      0.0000000000
 128       2      64      0.0200793351      0.0000000000      0.5628882484     -0.5622188159      0.5845645453      0.0000000000
 128       2      64      0.0186333037      0.0000000000      0.4984490851     -0.4978126280      0.4193562622      0.0000000000
 128       2      64      0.0241684429      0.0632000000      0.8763744517     -0.8756198174      0.9352249389      0.0000000000
 128       2      64      0.0198578646      0.0000000000      0.5457992536     -0.5451376301      0.5291986350      0.0000000000
 128       2      64      0.0168893739      0.0000000000      0.4248540217     -0.4242564485      0.2420663836      0.0000000000
 128       2      64      0.0230260706      0.0006750000      0.7025376211     -0.7018249843      0.7633835150      0.0000000000
 128       2      64      0.0164168397      0.0000000000      0.4027167250     -0.4021306694      0.1837855729      0.0000000000
 128       2      64      0.0227470269      0.0003250000      0.6758630443     -0.6751534950      0.7613630812      0.0000000000
 128       2      64      0.0235035961      0.0565250000      0.8978913795     -0.8971301078      0.9688053886      0.0000000000
 128       2     128      0.0185773303      0.0000000000      0.5012639438     -0.5006042706      0.4646189466      0.0000000000
 128       2     128      0.0212610696      0.0000000000      0.6038191091     -0.6031086597      0.6625183154      0.0000000000
 128       2     128      0.0171930090      0.0000000000      0.4393040630     -0.4386827528      0.2832266924      0.0000000000
