 128       2      64      0.0152267429      0.0000000000      0.3474249647     -0.3468661837      0.0070602373      0.0000000000
 128       2      64      0.0229634890      0.0025000000      0.7348755426     -0.7341357382      0.8658479621      0.0000000000
 128       2      64      0.0193301575      0.0000000000      0.5421630202     -0.5414985099      0.5468327686      0.0000000000
 128       2      64      0.0181746988      0.0000000000      0.4893801845     -0.4887489016      0.4094666973      0.0000000000
 128       2      64      0.0178518784      0.0000000000      0.4583328408     -0.4577244611      0.2968698522      0.0000000000
 128       2      64      0.0179934350      0.0622250000      0.8567585465     -0.8559837183      0.0120343044      0.0000000000
 128       2      64      0.0174455190      0.0000000000      0.4446624953     -0.4440522907      0.2970272296      0.0000000000
 128       2      64      0.0235432620      0.0712000000      0.8997977575     -0.8990333451      0.9746817776      0.0000000000
 128       2      64      0.0202188546      0.0000000000      0.5576506883     -0.5569942375      0.5390250271      0.0000000000
 128       2      64      0.0163305009      0.0000000000      0.4021821081     -0.4016005773      0.1542450277      0.0000000000
 128       2      64      0.0191290885      0.0000000000      0.5222557056     -0.5216107996      0.4660927058      0.0000000000
 128       2      64      0.0174895100      0.0000000000      0.4427685029     -0.4421616992      0.2877210342      0.0000000000
 128       2      64      0.0153507873      0.0000000000      0.3507219423     -0.3501610765      0.0280547312      0.0000000000
 128       2      64      0.0198593145      0.0000000000      0.5521235611     -0.5514648592      0.5366461828      0.0000000000
 128       2      64      0.0204329120      0.0000750000      0.5885709718     -0.5878866581      0.6498133174      0.0000000000
 128       2      64      0.0161243599      0.0000000000      0.3850372179     -0.3844561744      0.1422396342      0.0000000000
 128       2      64      0.0151737960      0.0000000000      0.3488923758     -0.3483351986      0.0024744749      0.0000000000
 128       2      64      0.0221582665      0.0009250000      0.6747701063     -0.6740611301      0.7405094191      0.0000000000
 128       2      64      0.0153031523      0.0000000000      0.3505327385     -0.3499723078      0.0257867496      0.0000000000
 128       2      64      0.0183281870      0.0000000000      0.4887586476     -0.4881268251      0.4066463989      0.0000000000
 128       2      64      0.0153826543      0.0000000000      0.3534198784     -0.3528606126      0.0349021462      0.0000000000
 128       2      64      0.0174235258      0.0000000000      0.4367630904     -0.4361612638      0.2512040232      0.0000000000
 128       2      64      0.0197676229      0.0000000000      0.5627892421     -0.5621280913      0.5460902858      0.0000000000
 128       2      64      0.0198847385      0.0000000000      0.5607253058     -0.5600529806      0.6010536578      0.0000000000
 128       2      64      0.0178203135      0.0000000000      0.4740193535     -0.4733979414      0.3647501036      0.0000000000
 128       2      64      0.0256290550      0.0468250000      0.8868214081     -0.8860636274      0.9467063815      0.0000000000
 128       2      64      0.0171644336      0.0000000000      0.4341911321     -0.4335867754      0.2705172518      0.0000000000
