32	0.0000353250000000	0.0000065086687867	1000	0.0625000000000000  30
64	0.0000581250000000	0.0000193203806737	1000	0.5312500000000000  30
96	0.0001221000000000	0.0000644272969323	1000	0.6875000000000000  30
128	0.0001083750000000	0.0000827330903229	1000	0.7656250000000000  30
144	0.0000859500000000	0.0000512231158511	1000	0.7916666865000000  30
