      36    0.0000708333
      36    0.0082166669
      36    0.0053208335
      36    0.0022875001
      36    0.0044666668
      36    0.0125166670
      36    0.0022416667
      36    0.0023416667
      36    0.0082500002
      36    0.0117166670
      36    0.0014875000
      36    0.0005708334
      36    0.0017166667
      36    0.0018208334
      36    0.0063541669
      36    0.0097583336
      36    0.0190541672
      36    0.0042625001
      36    0.0016916667
      36    0.0150958338
      36    0.0001250000
      36    0.0013166667
      36    0.0073166669
      36    0.0167875005
      36    0.0020583334
      36    0.0046500001
      36    0.0004583333
      68    0.0010566177
      68    0.0027088236
      68    0.0000375000
      68    0.0006617647
      68    0.0095470591
      68    0.0001875000
      68    0.0000110294
      68    0.0003176471
      68    0.0000088235
      68    0.0017117647
     132    0.0000443182
     132    0.0000261364
     132    0.0000000000
     132    0.0000000000
     132    0.0000011364
     132    0.0000000000
     132    0.0000000000
     132    0.0003977273
     132    0.0017693182
     132    0.0000488636
     196    0.0000022959
     196    0.0003298469
     196    0.0000168367
     196    0.0002035714
     196    0.0018114796
     196    0.0000000000
     196    0.0002831633
     196    0.0000000000
     196    0.0004775510
     196    0.0000497449
     260    0.0004384615
     260    0.0000000000
     260    0.0003132692
     260    0.0000305769
     260    0.0000000000
     260    0.0000086538
     260    0.0000017308
     260    0.0005907692
     260    0.0000069231
     260    0.0002025000
     260    0.0000213462
     260    0.0002128846
     260    0.0001251923
     260    0.0000000000
