      36    0.0045666668
      36    0.0018500001
      36    0.0016625000
      36    0.0028833334
      36    0.0194708339
      36    0.0003041667
      36    0.0001208333
      36    0.0063083335
      36    0.0098583336
      36    0.0012791667
      36    0.0001458333
      36    0.0108708337
      36    0.0051166668
      36    0.0047875001
      36    0.0018000001
      36    0.0001875000
      36    0.0004708333
      36    0.0023750001
      36    0.0153750005
      36    0.0001958333
      36    0.0007833334
      36    0.0052208335
      36    0.0011250000
      36    0.0051708335
      36    0.0002166667
      36    0.0002583333
      36    0.0005375000
      36    0.0027083334
      36    0.0020208334
      36    0.0048458335
      68    0.0000044118
      68    0.0012022059
      68    0.0002117647
      68    0.0115169121
      68    0.0016830883
      68    0.0009639706
      68    0.0054022060
      68    0.0021507353
      68    0.0004257353
      68    0.0004566177
     132    0.0002772727
     132    0.0056397729
     132    0.0000056818
     132    0.0010522728
     132    0.0000863636
     132    0.0001806818
     132    0.0000818182
     132    0.0000000000
     132    0.0003625000
     132    0.0001056818
     196    0.0001599490
     196    0.0000000000
     196    0.0011992347
     196    0.0018428572
     196    0.0000137755
     196    0.0000045918
     196    0.0000413265
     196    0.0000818878
     196    0.0000436224
     196    0.0000000000
     260    0.0000542308
     260    0.0000000000
     260    0.0000000000
     260    0.0000000000
     260    0.0000034615
     260    0.0000075000
     260    0.0000000000
     260    0.0000109615
     260    0.0000023077
     260    0.0008723077
     260    0.0000000000
     260    0.0000000000
     260    0.0000375000
     260    0.0000017308
     260    0.0001407692
