      36    37    43     7    0.5628750000
      36    37    44    15    0.0005250000
      36    37    50    16    0.0000750000
      36    37    51    24    0.0006000000
      36    37    57    25    0.0006000000
      36    37    58    15    0.0006000000
      36    37    64    16    0.0015750000
      36    43    44    16    0.0004500000
      36    43    50    17    0.0000000000
      36    43    51    25    0.0004500000
      36    43    57    26    0.0003000000
      36    43    58    16    0.0003750000
      36    43    64    17    0.0012750000
      36    44    50     7    0.0007500000
      36    44    51    15    0.0018750000
      36    44    57    16    0.0017250000
      36    44    58    24    0.0000000000
      36    44    64    25    0.0000000000
      36    50    51    16    0.0005250000
      36    50    57    17    0.0003000000
      36    50    58    25    0.0000000000
      36    50    64    26    0.0000000000
      36    51    57     7    0.4686000000
      36    51    58    15    0.0000000000
      36    51    64    16    0.0000000000
      36    57    58    16    0.0000000000
      36    57    64    17    0.0000750000
      36    58    64     7    0.0022500000
      36    37    43     7    0.0000000000
      36    37    44    15    0.3978000000
      36    37    50    16    0.0376500000
      36    37    51    24    0.0206250000
      36    37    57    25    0.0082500000
      36    37    58    15    0.0016500000
      36    37    64    16    0.0009000000
      36    43    44    16    0.0000000000
      36    43    50    17    0.0000000000
      36    43    51    25    0.0000000000
      36    43    57    26    0.0000000000
      36    43    58    16    0.0000000000
      36    43    64    17    0.0000000000
      36    44    50     7    0.0228750000
      36    44    51    15    0.0300750000
      36    44    57    16    0.0118500000
      36    44    58    24    0.0015000000
      36    44    64    25    0.0009750000
      36    50    51    16    0.0030750000
      36    50    57    17    0.0007500000
      36    50    58    25    0.0002250000
      36    50    64    26    0.0000750000
      36    51    57     7    0.0021750000
      36    51    58    15    0.0002250000
      36    51    64    16    0.0000750000
      36    57    58    16    0.0000000000
      36    57    64    17    0.0000000000
      36    58    64     7    0.3384000000
      36    37    43     7    0.0000000000
      36    37    44    15    0.2910750000
      36    37    50    16    0.0159750000
      36    37    51    24    0.0000750000
      36    37    57    25    0.0000000000
      36    37    58    15    0.0006000000
      36    37    64    16    0.0000000000
      36    43    44    16    0.0000000000
      36    43    50    17    0.0000000000
      36    43    51    25    0.0000000000
      36    43    57    26    0.0000000000
      36    43    58    16    0.0000000000
      36    43    64    17    0.0000000000
      36    44    50     7    0.0309750000
      36    44    51    15    0.0000000000
      36    44    57    16    0.0000000000
      36    44    58    24    0.0001500000
      36    44    64    25    0.0000000000
      36    50    51    16    0.0000000000
      36    50    57    17    0.0000000000
      36    50    58    25    0.0000000000
      36    50    64    26    0.0000000000
      36    51    57     7    0.0244500000
      36    51    58    15    0.0051750000
      36    51    64    16    0.0000000000
      36    57    58    16    0.0003000000
      36    57    64    17    0.0000000000
      36    58    64     7    0.0005250000
      36    37    43     7    0.2041500000
      36    37    44    15    0.2304000000
      36    37    50    16    0.0618000000
      36    37    51    24    0.1799250000
      36    37    57    25    0.0050250000
      36    37    58    15    0.1535250000
      36    37    64    16    0.0534000000
      36    43    44    16    0.1573500000
      36    43    50    17    0.0588750000
      36    43    51    25    0.1560750000
      36    43    57    26    0.0045000000
      36    43    58    16    0.0556500000
      36    43    64    17    0.0291000000
      36    44    50     7    0.1423500000
      36    44    51    15    0.1827750000
      36    44    57    16    0.0052500000
      36    44    58    24    0.0609000000
      36    44    64    25    0.0273000000
      36    50    51    16    0.0485250000
      36    50    57    17    0.0014250000
      36    50    58    25    0.0179250000
      36    50    64    26    0.0098250000
      36    51    57     7    0.0113250000
      36    51    58    15    0.1111500000
      36    51    64    16    0.0354750000
      36    57    58    16    0.0036750000
      36    57    64    17    0.0012750000
      36    58    64     7    0.0190500000
      36    37    43     7    0.0442500000
      36    37    44    15    0.0002250000
      36    37    50    16    0.0012750000
      36    37    51    24    0.0000750000
      36    37    57    25    0.0001500000
      36    37    58    15    0.0020250000
      36    37    64    16    0.0003750000
      36    43    44    16    0.0014250000
      36    43    50    17    0.0089250000
      36    43    51    25    0.0021000000
      36    43    57    26    0.0017250000
      36    43    58    16    0.0130500000
      36    43    64    17    0.0051750000
      36    44    50     7    0.0463500000
      36    44    51    15    0.0031500000
      36    44    57    16    0.0015750000
      36    44    58    24    0.0000000000
      36    44    64    25    0.0000000000
      36    50    51    16    0.0203250000
      36    50    57    17    0.0107250000
      36    50    58    25    0.0005250000
      36    50    64    26    0.0002250000
      36    51    57     7    0.0499500000
      36    51    58    15    0.0002250000
      36    51    64    16    0.0000000000
      36    57    58    16    0.0003750000
      36    57    64    17    0.0000000000
      36    58    64     7    0.0216750000
      36    37    43     7    0.0005250000
      36    37    44    15    0.0625500000
      36    37    50    16    0.0576750000
      36    37    51    24    0.0511500000
      36    37    57    25    0.0001500000
      36    37    58    15    0.0632250000
      36    37    64    16    0.0003000000
      36    43    44    16    0.0001500000
      36    43    50    17    0.0000750000
      36    43    51    25    0.0000000000
      36    43    57    26    0.0000000000
      36    43    58    16    0.0000000000
      36    43    64    17    0.0000000000
      36    44    50     7    0.1276500000
      36    44    51    15    0.0099000000
      36    44    57    16    0.0000000000
      36    44    58    24    0.0096750000
      36    44    64    25    0.0000750000
      36    50    51    16    0.0097500000
      36    50    57    17    0.0000750000
      36    50    58    25    0.0100500000
      36    50    64    26    0.0001500000
      36    51    57     7    0.0014250000
      36    51    58    15    0.6429000000
      36    51    64    16    0.0025500000
      36    57    58    16    0.0019500000
      36    57    64    17    0.0000000000
      36    58    64     7    0.0027000000
      36    37    43     7    0.0296250000
      36    37    44    15    0.2244000000
      36    37    50    16    0.0059250000
      36    37    51    24    0.0114750000
      36    37    57    25    0.0008250000
      36    37    58    15    0.3852750000
      36    37    64    16    0.0712500000
      36    43    44    16    0.0196500000
      36    43    50    17    0.0006000000
      36    43    51    25    0.0016500000
      36    43    57    26    0.0000000000
      36    43    58    16    0.0172500000
      36    43    64    17    0.0090000000
      36    44    50     7    0.0067500000
      36    44    51    15    0.0176250000
      36    44    57    16    0.0015750000
      36    44    58    24    0.1054500000
      36    44    64    25    0.0531750000
      36    50    51    16    0.0000750000
      36    50    57    17    0.0000000000
      36    50    58    25    0.0024000000
      36    50    64    26    0.0013500000
      36    51    57     7    0.0004500000
      36    51    58    15    0.0094500000
      36    51    64    16    0.0029250000
      36    57    58    16    0.0009000000
