      36    0.0012875000
      36    0.0034791668
      36    0.0036208334
      36    0.0024208334
      36    0.0018583334
      36    0.0030000001
      36    0.0006583334
      36    0.0033583334
      36    0.0035583334
      36    0.0069458335
      36    0.0161791671
      36    0.0023125001
      36    0.0014500000
      36    0.0002750000
      36    0.0186666672
      36    0.0073333336
      36    0.0106791670
      36    0.0012000000
      36    0.0049916668
      36    0.0006708334
      36    0.0038958334
      36    0.0068083335
      36    0.0076250002
      36    0.0221250007
      36    0.0002208333
      36    0.0030416668
      36    0.0083625002
      36    0.0043833335
      36    0.0108708337
      36    0.0042750001
      68    0.0003992647
      68    0.0000000000
      68    0.0019742648
      68    0.0001191177
      68    0.0005867647
      68    0.0002029412
      68    0.0000044118
      68    0.0025455883
      68    0.0008007353
      68    0.0046036766
     132    0.0005147727
     132    0.0001681818
     132    0.0000000000
     132    0.0004204546
     132    0.0000000000
     132    0.0000045455
     132    0.0010590909
     132    0.0043534092
     132    0.0002875000
     132    0.0000000000
     196    0.0000015306
     196    0.0000520408
     196    0.0003405612
     196    0.0000742347
     196    0.0000313776
     196    0.0002831633
     196    0.0000122449
     196    0.0000000000
     196    0.0002219388
     196    0.0002571429
     260    0.0016569231
     260    0.0001448077
     260    0.0000000000
     260    0.0000000000
     260    0.0000000000
     260    0.0000092308
     260    0.0000207692
     260    0.0000057692
     260    0.0000450000
     260    0.0008584616
     260    0.0000028846
     260    0.0000000000
     260    0.0000946154
     260    0.0002688462
     260    0.0000813462
