      36    0.0026250001
      36    0.0003250000
      36    0.0057583335
      36    0.0000500000
      36    0.0041458335
      36    0.0005041667
      36    0.0010250000
      36    0.0033333334
      36    0.0000375000
      36    0.0099625003
      36    0.0010250000
      36    0.0001125000
      36    0.0076500002
      36    0.0003833333
      36    0.0020291667
      36    0.0024875001
      36    0.0072666669
      36    0.0020583334
      36    0.0038625001
      36    0.0055583335
      36    0.0109333337
      36    0.0001291667
      36    0.0054875002
      36    0.0008208334
      36    0.0092666669
      36    0.0070541669
      36    0.0223041673
      36    0.0000250000
      68    0.0000110294
      68    0.0000948529
      68    0.0000000000
      68    0.0070897061
      68    0.0002382353
      68    0.0000264706
      68    0.0000330882
      68    0.0055522060
      68    0.0021397059
      68    0.0011779412
     132    0.0015136364
     132    0.0011079546
     132    0.0007000000
     132    0.0000136364
     132    0.0016181819
     132    0.0000147727
     132    0.0000068182
     132    0.0000000000
     132    0.0000000000
     132    0.0002159091
     196    0.0007492347
     196    0.0010744898
     196    0.0035142857
     196    0.0000099490
     196    0.0000176020
     196    0.0003451531
     196    0.0000076531
     196    0.0000000000
     196    0.0000933673
     196    0.0001293367
     260    0.0004586539
     260    0.0004384615
     260    0.0000271154
     260    0.0000005769
     260    0.0000000000
     260    0.0000000000
     260    0.0000005769
     260    0.0000582692
     260    0.0000051923
     260    0.0000478846
     260    0.0000000000
     260    0.0000000000
     260    0.0000126923
     260    0.0004673077
