      36    0.0183333339
      36    0.0000750000
      36    0.0068958335
      36    0.0000875000
      36    0.0024000001
      36    0.0026750001
      36    0.0299500009
      36    0.0007291667
      36    0.0004541667
      36    0.0008083334
      36    0.0016791667
      36    0.0021041667
      36    0.0043500001
      36    0.0122208337
      36    0.0002750000
      36    0.0055000002
      36    0.0062666669
      36    0.0002958333
      36    0.0074541669
      36    0.0002291667
      36    0.0001000000
      36    0.0048000001
      36    0.0319000010
      36    0.0000000000
      36    0.0069416669
      36    0.0046166668
      36    0.0119708337
      36    0.0030958334
      36    0.0071625002
      36    0.0133250004
      68    0.0001632353
      68    0.0004985294
      68    0.0000926471
      68    0.0000551471
      68    0.0044117648
      68    0.0001147059
      68    0.0003154412
      68    0.0000772059
      68    0.0021639706
      68    0.0000132353
     132    0.0015579546
     132    0.0001147727
     132    0.0005750000
     132    0.0010670455
     132    0.0023215910
     132    0.0000000000
     132    0.0001329545
     132    0.0002534091
     132    0.0000011364
     132    0.0015375000
     196    0.0000053571
     196    0.0000000000
     196    0.0000015306
     196    0.0000298469
     196    0.0000229592
     196    0.0000000000
     196    0.0000306122
     196    0.0000811224
     196    0.0000000000
     196    0.0004216837
     260    0.0000000000
     260    0.0000011538
     260    0.0012467308
     260    0.0000640385
     260    0.0000075000
     260    0.0000000000
     260    0.0001275000
     260    0.0000011538
     260    0.0000403846
     260    0.0000000000
     260    0.0005763462
     260    0.0013725000
     260    0.0000000000
     260    0.0010425000
     260    0.0000000000
     260    0.0001609615
     260    0.0013828846
     260    0.0003455769
