      36    0.0000875000
      36    0.0011333334
      36    0.0006583334
      36    0.0006708334
      36    0.0182041672
      36    0.0008583334
      36    0.0043875001
      36    0.0044958335
      36    0.0057208335
      36    0.0044333335
      36    0.0010291667
      36    0.0044458335
      36    0.0000333333
      36    0.0127208337
      36    0.0061500002
      36    0.0088625003
      36    0.0123291670
      36    0.0001916667
      36    0.0038083334
      36    0.0027291667
      36    0.0051166668
      36    0.0000708333
      36    0.0006125000
      36    0.0024708334
      36    0.0008541667
      36    0.0000166667
      36    0.0072208335
      68    0.0018176471
      68    0.0003573530
      68    0.0000419118
      68    0.0117022062
      68    0.0012441177
      68    0.0000000000
      68    0.0000860294
      68    0.0049191178
      68    0.0000000000
      68    0.0000595588
     132    0.0005727273
     132    0.0028227274
     132    0.0000000000
     132    0.0005409091
     132    0.0000000000
     132    0.0003670455
     132    0.0000022727
     132    0.0011761364
     132    0.0000590909
     132    0.0009363637
     196    0.0000000000
     196    0.0000183673
     196    0.0001201531
     196    0.0008686225
     196    0.0000022959
     196    0.0001209184
     196    0.0000520408
     196    0.0000145408
     196    0.0000000000
     196    0.0000076531
     260    0.0000173077
     260    0.0001638462
     260    0.0000692308
     260    0.0000190385
     260    0.0000000000
     260    0.0000600000
     260    0.0000000000
     260    0.0006853846
     260    0.0003098077
     260    0.0000657692
     260    0.0000530769
     260    0.0000928846
     260    0.0000501923
     260    0.0001101923
