      36    0.0011041667
      36    0.0000500000
      36    0.0042500001
      36    0.0106083336
      36    0.0047000001
      36    0.0066208335
      36    0.0008000000
      36    0.0025541667
      36    0.0001750000
      36    0.0006625000
      36    0.0093166669
      36    0.0031791668
      36    0.0004791667
      36    0.0008833334
      36    0.0001833333
      36    0.0018791667
      36    0.0011041667
      36    0.0011583334
      36    0.0026541667
      36    0.0016000000
      36    0.0233333340
      36    0.0153750005
      36    0.0013958334
      36    0.0089208336
      36    0.0129625004
      36    0.0117083337
      36    0.0011958334
      36    0.0002666667
      36    0.0050083335
      36    0.0136166671
      68    0.0024948530
      68    0.0004919118
      68    0.0016455883
      68    0.0000352941
      68    0.0001169118
      68    0.0000264706
      68    0.0038470589
      68    0.0034191177
      68    0.0017845589
      68    0.0002558824
     132    0.0001204545
     132    0.0018659091
     132    0.0001590909
     132    0.0000022727
     132    0.0012431819
     132    0.0000625000
     132    0.0010715909
     132    0.0001727273
     132    0.0014386364
     132    0.0003738636
     196    0.0006880102
     196    0.0000000000
     196    0.0000000000
     196    0.0000122449
     196    0.0006153061
     196    0.0001584184
     196    0.0017846939
     196    0.0001109694
     196    0.0000114796
     196    0.0000114796
     260    0.0000034615
     260    0.0000288462
     260    0.0008019231
     260    0.0000225000
     260    0.0000201923
     260    0.0000046154
     260    0.0015455770
     260    0.0001828846
     260    0.0000075000
     260    0.0002878846
     260    0.0000346154
     260    0.0000115385
     260    0.0000000000
     260    0.0000000000
     260    0.0000000000
