      36    37    43     7    0.4628250000
      36    37    44    15    0.0126000000
      36    37    50    16    0.0082500000
      36    37    51    24    0.0071250000
      36    37    57    25    0.0025500000
      36    37    58    15    0.0148500000
      36    37    64    16    0.0092250000
      36    43    44    16    0.0166500000
      36    43    50    17    0.0120000000
      36    43    51    25    0.0106500000
      36    43    57    26    0.0032250000
      36    43    58    16    0.0180750000
      36    43    64    17    0.0102000000
      36    44    50     7    0.0727500000
      36    44    51    15    0.0730500000
      36    44    57    16    0.0213750000
      36    44    58    24    0.0045000000
      36    44    64    25    0.0015000000
      36    50    51    16    0.0913500000
      36    50    57    17    0.0292500000
      36    50    58    25    0.0058500000
      36    50    64    26    0.0015750000
      36    51    57     7    0.0780750000
      36    51    58    15    0.0107250000
      36    51    64    16    0.0029250000
      36    57    58    16    0.0038250000
      36    57    64    17    0.0015750000
      36    58    64     7    0.1260750000
      36    37    43     7    0.1308750000
      36    37    44    15    0.0012750000
      36    37    50    16    0.0042750000
      36    37    51    24    0.0003750000
      36    37    57    25    0.0006000000
      36    37    58    15    0.0153750000
      36    37    64    16    0.0112500000
      36    43    44    16    0.0051750000
      36    43    50    17    0.0207000000
      36    43    51    25    0.0012750000
      36    43    57    26    0.0023250000
      36    43    58    16    0.0701250000
      36    43    64    17    0.0590250000
      36    44    50     7    0.1778250000
      36    44    51    15    0.0000750000
      36    44    57    16    0.0002250000
      36    44    58    24    0.0012750000
      36    44    64    25    0.0008250000
      36    50    51    16    0.0006000000
      36    50    57    17    0.0012000000
      36    50    58    25    0.0051000000
      36    50    64    26    0.0042750000
      36    51    57     7    0.1530750000
      36    51    58    15    0.0028500000
      36    51    64    16    0.0032250000
      36    57    58    16    0.0054750000
      36    57    64    17    0.0063000000
      36    58    64     7    0.4582500000
      36    37    43     7    0.2106750000
      36    37    44    15    0.0285000000
      36    37    50    16    0.0108750000
      36    37    51    24    0.0300000000
      36    37    57    25    0.0023250000
      36    37    58    15    0.0036000000
      36    37    64    16    0.0003750000
      36    43    44    16    0.0238500000
      36    43    50    17    0.0070500000
      36    43    51    25    0.0246000000
      36    43    57    26    0.0021000000
      36    43    58    16    0.0024000000
      36    43    64    17    0.0003000000
      36    44    50     7    0.0056250000
      36    44    51    15    0.3337500000
      36    44    57    16    0.0229500000
      36    44    58    24    0.0085500000
      36    44    64    25    0.0020250000
      36    50    51    16    0.0082500000
      36    50    57    17    0.0004500000
      36    50    58    25    0.0007500000
      36    50    64    26    0.0000000000
      36    51    57     7    0.0270750000
      36    51    58    15    0.0234000000
      36    51    64    16    0.0038250000
      36    57    58    16    0.0028500000
      36    57    64    17    0.0006750000
      36    58    64     7    0.0153000000
      36    37    43     7    0.0370500000
      36    37    44    15    0.0000000000
      36    37    50    16    0.0000000000
      36    37    51    24    0.0000000000
      36    37    57    25    0.0000000000
      36    37    58    15    0.0174750000
      36    37    64    16    0.0085500000
      36    43    44    16    0.0000000000
      36    43    50    17    0.0000000000
      36    43    51    25    0.0000000000
      36    43    57    26    0.0000000000
      36    43    58    16    0.0062250000
      36    43    64    17    0.0028500000
      36    44    50     7    0.0352500000
      36    44    51    15    0.0000000000
      36    44    57    16    0.0000000000
      36    44    58    24    0.0000000000
      36    44    64    25    0.0000000000
      36    50    51    16    0.0000750000
      36    50    57    17    0.0000000000
      36    50    58    25    0.0000000000
      36    50    64    26    0.0000000000
      36    51    57     7    0.0087000000
      36    51    58    15    0.0001500000
      36    51    64    16    0.0001500000
      36    57    58    16    0.0000000000
      36    57    64    17    0.0000000000
      36    58    64     7    0.2365500000
      36    37    43     7    0.0062250000
      36    37    44    15    0.0003000000
      36    37    50    16    0.0000000000
      36    37    51    24    0.0001500000
      36    37    57    25    0.0000750000
      36    37    58    15    0.0006750000
      36    37    64    16    0.0000000000
      36    43    44    16    0.0003000000
      36    43    50    17    0.0000000000
      36    43    51    25    0.0000000000
      36    43    57    26    0.0000750000
      36    43    58    16    0.0002250000
      36    43    64    17    0.0000000000
      36    44    50     7    0.0018750000
      36    44    51    15    0.1555500000
      36    44    57    16    0.0656250000
      36    44    58    24    0.0458250000
      36    44    64    25    0.0039750000
      36    50    51    16    0.0000750000
      36    50    57    17    0.0001500000
      36    50    58    25    0.0001500000
      36    50    64    26    0.0000750000
      36    51    57     7    0.0640500000
      36    51    58    15    0.0339000000
      36    51    64    16    0.0030000000
      36    57    58    16    0.0134250000
      36    57    64    17    0.0014250000
      36    58    64     7    0.0065250000
      36    37    43     7    0.7425750000
      36    37    44    15    0.0417750000
      36    37    50    16    0.0002250000
      36    37    51    24    0.0119250000
      36    37    57    25    0.0047250000
      36    37    58    15    0.0273000000
      36    37    64    16    0.0010500000
      36    43    44    16    0.0396000000
      36    43    50    17    0.0002250000
      36    43    51    25    0.0125250000
      36    43    57    26    0.0049500000
      36    43    58    16    0.0264000000
      36    43    64    17    0.0012000000
      36    44    50     7    0.0021750000
      36    44    51    15    0.1950750000
      36    44    57    16    0.0673500000
      36    44    58    24    0.2460000000
      36    44    64    25    0.0168750000
      36    50    51    16    0.0008250000
      36    50    57    17    0.0003000000
      36    50    58    25    0.0012000000
      36    50    64    26    0.0000750000
      36    51    57     7    0.0659250000
      36    51    58    15    0.1795500000
      36    51    64    16    0.0047250000
      36    57    58    16    0.0696750000
      36    57    64    17    0.0030750000
      36    58    64     7    0.0186750000
      36    37    43     7    0.0000750000
      36    37    44    15    0.0161250000
      36    37    50    16    0.0014250000
      36    37    51    24    0.0170250000
      36    37    57    25    0.0044250000
      36    37    58    15    0.2283000000
      36    37    64    16    0.0176250000
      36    43    44    16    0.0000000000
      36    43    50    17    0.0000000000
      36    43    51    25    0.0000000000
      36    43    57    26    0.0000000000
      36    43    58    16    0.0001500000
      36    43    64    17    0.0000000000
      36    44    50     7    0.0168000000
      36    44    51    15    0.6642000000
      36    44    57    16    0.0954000000
      36    44    58    24    0.0339750000
      36    44    64    25    0.0024750000
      36    50    51    16    0.0186000000
      36    50    57    17    0.0085500000
      36    50    58    25    0.0012750000
      36    50    64    26    0.0000000000
      36    51    57     7    0.1242000000
      36    51    58    15    0.0402750000
      36    51    64    16    0.0030000000
      36    57    58    16    0.0072750000
      36    57    64    17    0.0003750000
      36    58    64     7    0.0615750000
      36    37    43     7    0.1131750000
      36    37    44    15    0.0006000000
      36    37    50    16    0.0000750000
      36    37    51    24    0.0017250000
      36    37    57    25    0.0009750000
      36    37    58    15    0.1179000000
      36    37    64    16    0.0003750000
      36    43    44    16    0.0009750000
      36    43    50    17    0.0003000000
      36    43    51    25    0.0025500000
      36    43    57    26    0.0009750000
      36    43    58    16    0.1146000000
      36    43    64    17    0.0006750000
      36    44    50     7    0.0318000000
      36    44    51    15    0.0286500000
      36    44    57    16    0.0132000000
      36    44    58    24    0.0078750000
      36    44    64    25    0.0004500000
      36    50    51    16    0.0083250000
      36    50    57    17    0.0030000000
      36    50    58    25    0.0021000000
      36    50    64    26    0.0000000000
      36    51    57     7    0.0303750000
      36    51    58    15    0.0165750000
      36    51    64    16    0.0008250000
      36    57    58    16    0.0082500000
      36    57    64    17    0.0005250000
      36    58    64     7    0.0026250000
      36    37    43     7    0.0000000000
      36    37    44    15    0.0000000000
      36    37    50    16    0.0000000000
      36    37    51    24    0.0000000000
      36    37    57    25    0.0000000000
