      36    0.0045458335
      36    0.0007875000
      36    0.0186666672
      36    0.0000166667
      36    0.0033833334
      36    0.0065625002
      36    0.0011041667
      36    0.0002333333
      36    0.0010666667
      36    0.0022791667
      36    0.0015416667
      36    0.0010375000
      36    0.0009291667
      36    0.0016041667
      36    0.0030458334
      36    0.0100958336
      36    0.0058958335
      36    0.0262500008
      36    0.0040916668
      36    0.0005833334
      36    0.0086833336
      36    0.0003166667
      36    0.0001125000
      36    0.0118458337
      36    0.0000875000
      36    0.0292833342
      36    0.0054083335
      36    0.0034750001
      36    0.0013708334
      36    0.0130208337
      68    0.0006154412
      68    0.0087970590
      68    0.0009573530
      68    0.0011139706
      68    0.0006727941
      68    0.0001411765
      68    0.0059911766
      68    0.0000000000
      68    0.0001654412
      68    0.0000485294
     132    0.0000000000
     132    0.0000420455
     132    0.0000318182
     132    0.0014261364
     132    0.0001318182
     132    0.0014693182
     132    0.0016056819
     132    0.0036181819
     132    0.0010477273
     132    0.0000750000
     196    0.0005563776
     196    0.0000053571
     196    0.0000000000
     196    0.0000091837
     196    0.0000068878
     196    0.0000000000
     196    0.0004997449
     196    0.0000000000
     196    0.0001461735
     196    0.0001622449
     260    0.0000000000
     260    0.0000011538
     260    0.0000000000
     260    0.0000801923
     260    0.0001384615
     260    0.0006928846
     260    0.0000461538
     260    0.0007344231
     260    0.0000000000
     260    0.0002238462
     260    0.0000507692
     260    0.0000450000
     260    0.0000565385
     260    0.0000000000
     260    0.0000305769
