36	0.0048377245354101	0.0001148031500096	2841
68	0.0017614323967000	0.0000809809414464	1000
132	0.0005181727420000	0.0000291108425604	1000
196	0.0002376198994000	0.0000152872252187	1000
260	0.0001281091187500	0.0000123278800640	448
