1	0.0000403886525000	0.0000000065598059	130000
2	0.0000124511433000	0.0000000097576654	131000
3	0.0000096465916000	0.0000000075781607	132000
4	0.0000050413520000	0.0000000066292051	133000
5	0.0000043488690000	0.0000000054422162	134000
6	0.0000027316684000	0.0000000047805134	135000
7	0.0000024860320000	0.0000000042554022	136000
8	0.0000016800996000	0.0000000037691836	137000
9	0.0000016494621000	0.0000000035432568	138000
10	0.0000011433434000	0.0000000031623989	139000
11	0.0000011137413000	0.0000000029106612	140000
12	0.0000008074384000	0.0000000026553034	141000
13	0.0000008123260000	0.0000000025301088	142000
14	0.0000006230887000	0.0000000022486675	143000
15	0.0000006322845000	0.0000000021369898	144000
16	0.0000004882690000	0.0000000020105603	145000
17	0.0000004895561000	0.0000000019280941	146000
18	0.0000003918337000	0.0000000017854179	147000
19	0.0000004104841000	0.0000000016483602	148000
20	0.0000003241693000	0.0000000015090956	149000
21	0.0000003295000000	0.0000000014926034	150000
22	0.0000002707001000	0.0000000013908212	151000
23	0.0000002995001000	0.0000000013924660	152000
24	0.0000002367666000	0.0000000012340955	153000
25	0.0000002493459000	0.0000000011889497	154000
26	0.0000002095176000	0.0000000011367754	155000
27	0.0000002158681000	0.0000000011466532	156000
28	0.0000001820037000	0.0000000010646525	157000
29	0.0000002017455000	0.0000000010763653	158000
30	0.0000001580195000	0.0000000009959132	159000
31	0.0000001767128000	0.0000000010381949	160000
32	0.0000001416116000	0.0000000009570679	161000
33	0.0000001509313000	0.0000000009371056	162000
34	0.0000001398737000	0.0000000009353441	163000
35	0.0000001536569000	0.0000000009629322	164000
36	0.0000001290863000	0.0000000009044820	165000
37	0.0000001396063000	0.0000000009154459	166000
38	0.0000001257480000	0.0000000008720014	167000
39	0.0000001272291000	0.0000000008031651	168000
40	0.0000001087300000	0.0000000007701647	169000
41	0.0000001213272000	0.0000000008284050	170000
42	0.0000001026324000	0.0000000007672249	171000
43	0.0000001111863000	0.0000000007697151	172000
44	0.0000001014440000	0.0000000007335056	173000
45	0.0000001043071000	0.0000000006880955	174000
46	0.0000000955719000	0.0000000007092374	175000
47	0.0000001099394000	0.0000000007404772	176000
48	0.0000000927952000	0.0000000006853464	177000
49	0.0000000943762000	0.0000000006727613	178000
50	0.0000000770960000	0.0000000006025219	179000
51	0.0000000825026000	0.0000000005964175	180000
52	0.0000000754169000	0.0000000005752877	181000
53	0.0000000688204000	0.0000000005772488	182000
54	0.0000000610637000	0.0000000005559884	183000
55	0.0000000749985000	0.0000000005858707	184000
56	0.0000000636478000	0.0000000005546974	185000
57	0.0000000604830000	0.0000000005099615	186000
58	0.0000000529425000	0.0000000004586781	187000
59	0.0000000558483000	0.0000000004548453	188000
60	0.0000000488089000	0.0000000004318863	189000
61	0.0000000556553000	0.0000000004936124	190000
62	0.0000000537967000	0.0000000005317294	191000
63	0.0000000605466000	0.0000000005385709	192000
