   128     4    64        0.0046954635        0.8158625000        1.5489631499       -1.5486018740
   128     4    64        0.0047332049        0.8033250000        1.5178856945       -1.5177884899
   128     4    64        0.0049566263        0.6715375000        1.2563686077       -1.2562997167
   128     4    64        0.0046855783        0.7690125000        1.2508396920       -1.2507975853
   128     4    64        0.0046610523        0.6563875000        1.2925260344       -1.2924940548
   128     4    64        0.0046811336        0.8053000000        1.3651265127       -1.3650998610
   128     4    64        0.0048403097        0.8652250000        1.4346503625       -1.4346268479
   128     4    64        0.0048749198        0.5514375000        1.0775392921       -1.0775169165
   128     4    64        0.0047023266        0.7236625000        1.1195537600       -1.1195320577
   128     4    64        0.0050243141        0.7468125000        0.9703666668       -0.9703471950
   128     4    64        0.0048677244        0.6810625000        1.0765739030       -1.0765575221
   128     4    64        0.0050698255        0.7055500000        1.0687627801       -1.0687485755
   128     4    64        0.0048693191        0.4790375000        0.8582074421       -0.8581947493
   128     4    64        0.0046664788        0.4896000000        0.8131672573       -0.8131559021
   128     4    64        0.0048792929        0.4360125000        0.8310931957       -0.8310829573
   128     4    64        0.0052249408        0.6357125000        0.9670189740       -0.9670097340
   128     4    64        0.0048708642        0.6476875000        0.9088878966       -0.9088793892
   128     4    64        0.0049433297        0.7469625000        1.1106635846       -1.1106558303
   128     4    64        0.0049636869        0.5744125000        0.8919825685       -0.8919752633
   128     4    64        0.0051818287        0.5316125000        0.9120812323       -0.9120744232
   128     4    64        0.0047341456        0.6708875000        0.9917363440       -0.9917299953
   128     4    64        0.0050283675        0.6088000000        1.0702410501       -1.0702351126
   128     4    64        0.0051486963        0.5013375000        0.8499159825       -0.8499102951
   128     4    64        0.0052477646        0.7303750000        1.0540544838       -1.0540491705
   128     4    64        0.0049857603        0.5550875000        0.9270156180       -0.9270105298
   128     4    64        0.0051223431        0.4997500000        0.9109670019       -0.9109621532
   128     4    64        0.0049379455        0.3263125000        0.6448645336       -0.6448598275
   128     4    64        0.0048376692        0.6033750000        0.9667559228       -0.9667515204
   128     4    64        0.0048058278        0.5612375000        0.9827954607       -0.9827912495
   128     4   128        0.0048728109        1.3284500000        2.5288856016       -2.5285156311
   128     4   128        0.0048795711        1.1881250000        2.0771920431       -2.0770921955
   128     4   128        0.0048430799        1.0163750000        1.7455040643       -1.7454337916
   128     4   128        0.0049456426        0.7633250000        1.6371158097       -1.6370729106
   128     4   128        0.0048104163        1.3238000000        2.1505104925       -2.1504782259
   128     4   128        0.0048077793        1.1362750000        1.9129942343       -1.9129670442
   128     4   128        0.0046418693        1.1651000000        1.9185999281       -1.9185757565
   128     4   128        0.0050719367        0.9621750000        1.5486495882       -1.5486267809
   128     4   128        0.0048881583        0.7382250000        1.2376424526       -1.2376201792
   128     4   128        0.0049230837        0.8641750000        1.4827771914       -1.4827575020
   128     4   256        0.0046811899        2.2398000000        3.4506930161       -3.4503117353
   128     4   256        0.0046994766        1.6143000000        2.7378832567       -2.7377810073
   128     4   256        0.0051335522        2.7859000000        3.3504325970       -3.3503624491
   128     4   256        0.0049833878        2.5997000000        3.6362413897       -3.6361986834
   128     4   256        0.0049121555        1.8345500000        2.8172881534       -2.8172550511
   128     4   256        0.0049748687        1.6685500000        2.5825884400       -2.5825606418
   128     4   256        0.0055610416        1.6642500000        2.4149516493       -2.4149269049
   128     4   256        0.0053087867        2.7227000000        3.5598815395       -3.5598589496
   128     4   256        0.0049791814        1.6969500000        2.0675236121       -2.0675011229
   128     4   256        0.0051154301        1.5220000000        2.2593339384       -2.2593139627
   128     4   512        0.0051506371        2.8357000000        5.0064305022       -5.0060402843
   128     4   512        0.0050556190        4.3285000000        5.8753261397       -5.8752239044
   128     4   512        0.0050279353        2.9719000000        4.7689253594       -4.7688537116
   128     4   512        0.0050418712        1.7466000000        4.2003511461       -4.2003072542
   128     4   512        0.0050831990        3.9647000000        5.5490103406       -5.5489772215
   128     4   512        0.0051826442        3.6081000000        4.5215716722       -4.5215437075
   128     4   512        0.0052818932        3.1128000000        4.4829664966       -4.4829416752
   128     4   512        0.0050043926        4.0026000000        4.2361487631       -4.2361256710
   128     4   512        0.0047025850        4.0390000000        5.5426197678       -5.5425975118
   128     4   512        0.0049310697        3.0722000000        3.7268391900       -3.7268191127
   128     4  1024        0.0051419466        5.7664000000        9.0088939813       -9.0085015657
   128     4  1024        0.0050682935        3.3478000000        5.2333443643       -5.2332393630
   128     4  1024        0.0051782676        5.9892000000        8.3185139595       -8.3184416843
   128     4  1024        0.0052535655        7.9838000000        8.6901000458       -8.6900562236
   128     4  1024        0.0049867926        5.7826000000        7.6625294915       -7.6624959099
   128     4  1024        0.0050139544        5.4720000000        6.9176620589       -6.9176338494
   128     4  1024        0.0050736957        5.5046000000        6.3701234313       -6.3700983305
   128     4  1024        0.0053152923        5.8544000000        8.9949752299       -8.9949521743
   128     4  1024        0.0052176626        6.2300000000        9.0517640052       -9.0517415440
   128     4  1024        0.0054248926        5.1306000000        7.1803345238       -7.1803143986
   128     4  2048        0.0048605487       23.1608000000       21.5349249651      -21.5345370789
   128     4  2048        0.0052076063        7.2740000000       11.2746647337      -11.2745601437
   128     4  2048        0.0048802893       14.6900000000       16.5392504084      -16.5391785113
   128     4  2048        0.0051642989        9.6608000000       13.6807692531      -13.6807251258
   128     4  2048        0.0051443156       11.9792000000       14.6781369834      -14.6781033722
