64	0.624376018304749091925032189465	0.002113054631097396624667128506	3032	128
128	1.173684949999998394787326105870	0.006756488583743155973415639437	1000	128
256	2.060030800000002937366616606596	0.012914321997547845849441117139	1000	128
512	3.546889899999996043078454022179	0.023608352356062893562249627166	1000	128
1024	6.391816399999990849778441770468	0.046874466984608093023112473929	1000	128
2048	11.908160629921262341213150648400	0.129461645714103734672306700304	508	128
