 128       2      64      0.0096664937      0.7674000000      1.7184910655     -1.7177800121      1.0000000000
 128       2      64      0.0096301857      0.6123250000      1.5213181230     -1.5205999700      1.0000000000
 128       2      64      0.0098734834      0.5915750000      1.5313919578     -1.5306679844      1.0000000000
 128       2      64      0.0094389461      0.7363750000      1.6408026870     -1.6400900718      1.0000000000
 128       2      64      0.0090184166      1.0320250000      1.9140030071     -1.9133020718      1.0000000000
 128       2      64      0.0092635624      0.6296750000      1.3782327810     -1.3775018754      1.0000000000
 128       2      64      0.0090015815      0.5191250000      1.2004714631     -1.1997361194      1.0000000000
 128       2      64      0.0090609254      1.0689500000      2.0424505836     -2.0417584165      1.0000000000
 128       2      64      0.0095452184      0.8117000000      1.6339211455     -1.6332054895      1.0000000000
 128       2      64      0.0092137929      0.7080750000      1.6276159133     -1.6269007270      1.0000000000
 128       2      64      0.0093307587      0.6059250000      1.4813907032     -1.4806682405      1.0000000000
 128       2      64      0.0092616727      0.8969500000      1.5243369710     -1.5236168604      1.0000000000
 128       2      64      0.0095121679      1.0168500000      1.7360165460     -1.7353052318      1.0000000000
 128       2      64      0.0090508428      0.7890000000      1.4642170947     -1.4634900875      1.0000000000
 128       2      64      0.0095641175      0.5256750000      1.3763630634     -1.3756318815      1.0000000000
 128       2      64      0.0096732942      0.7628500000      1.8000497511     -1.7993393984      1.0000000000
 128       2      64      0.0090781980      0.8618000000      1.6773070544     -1.6765940925      1.0000000000
 128       2      64      0.0092200008      0.8579000000      1.5802551970     -1.5795355770      1.0000000000
 128       2      64      0.0090264107      0.8790250000      1.6744537073     -1.6737442760      1.0000000000
 128       2      64      0.0086434266      0.8392250000      1.5509094790     -1.5501942483      1.0000000000
 128       2      64      0.0101946005      0.6865000000      1.6703593483     -1.6696409265      1.0000000000
 128       2      64      0.0092302610      0.7854000000      1.6843351891     -1.6836271938      1.0000000000
 128       2      64      0.0087096703      1.2096500000      1.9713576496     -1.9706610242      1.0000000000
 128       2      64      0.0090450739      0.8841250000      1.7859639174     -1.7852623708      1.0000000000
 128       2      64      0.0099366788      0.8408750000      1.6616810892     -1.6609692981      1.0000000000
 128       2      64      0.0091300979      1.0501000000      1.8494989108     -1.8487982869      1.0000000000
 128       2      64      0.0093473788      0.6788750000      1.5434723128     -1.5427521510      1.0000000000
 128       2      64      0.0088987219      0.9364000000      1.7980612881     -1.7973573158      1.0000000000
 128       2      64      0.0090589398      0.7604750000      1.6313102123     -1.6305952098      1.0000000000
 128       2      64      0.0089776321      0.8883000000      1.6991180590     -1.6984085491      1.0000000000
