 128       2      64      0.0088967249      0.9669000000      1.7115349796     -1.7108224801      1.0000000000
 128       2      64      0.0093638861      0.8541500000      1.6918273673     -1.6911157304      1.0000000000
 128       2      64      0.0087531262      1.0728500000      1.7945886534     -1.7938837401      1.0000000000
 128       2      64      0.0096007707      1.0239250000      1.8232718056     -1.8225651598      1.0000000000
 128       2      64      0.0099053842      0.6974000000      1.6433541615     -1.6426371180      1.0000000000
 128       2      64      0.0096773031      0.5490750000      1.4149521098     -1.4142272068      1.0000000000
 128       2      64      0.0092760383      1.0469500000      1.8825082347     -1.8818051724      1.0000000000
 128       2      64      0.0089444513      0.6409000000      1.3393947578     -1.3386631907      1.0000000000
 128       2      64      0.0092618096      0.7658750000      1.5984838333     -1.5977665192      1.0000000000
 128       2      64      0.0089495057      0.8062250000      1.6215612794     -1.6208489113      1.0000000000
 128       2      64      0.0091917671      0.6463750000      1.4422245428     -1.4415013188      1.0000000000
 128       2      64      0.0091636231      1.0587500000      1.7027514851     -1.7020358354      1.0000000000
 128       2      64      0.0095848922      0.8960750000      1.7188066717     -1.7180927549      1.0000000000
 128       2      64      0.0090450056      0.7751750000      1.5191959380     -1.5184740634      1.0000000000
 128       2      64      0.0097501965      0.8125500000      1.6720641569     -1.6713505077      1.0000000000
 128       2      64      0.0091720377      0.6672750000      1.5288373485     -1.5281164577      1.0000000000
 128       2      64      0.0096824716      0.9535750000      1.7580942143     -1.7573796897      1.0000000000
 128       2      64      0.0086771196      0.7819750000      1.4859410991     -1.4852238596      1.0000000000
 128       2      64      0.0090486685      0.9996000000      1.6970290961     -1.6963182482      1.0000000000
 128       2      64      0.0094626473      0.7988000000      1.7035324072     -1.7028202899      1.0000000000
 128       2      64      0.0093231145      0.8118500000      1.6574617531     -1.6567452711      1.0000000000
 128       2      64      0.0098090484      0.7052750000      1.6686155544     -1.6679040016      1.0000000000
 128       2      64      0.0095907584      0.7088250000      1.6134678542     -1.6127545903      1.0000000000
 128       2      64      0.0084358743      0.9078250000      1.7894817546     -1.7887798619      1.0000000000
 128       2      64      0.0095378657      0.7709000000      1.8185582714     -1.8178537435      1.0000000000
 128       2      64      0.0094785814      0.5815500000      1.3964331020     -1.3957070621      1.0000000000
 128       2      64      0.0094149600      0.7362250000      1.6084939252     -1.6077771096      1.0000000000
 128       2      64      0.0093109590      0.6765500000      1.5154638756     -1.5147448617      1.0000000000
 128       2      64      0.0096533907      0.7512000000      1.5786863021     -1.5779652364      1.0000000000
 128       2      64      0.0091338436      0.7533750000      1.6920720893     -1.6913594366      1.0000000000
 128       2      64      0.0094973033      0.7695250000      1.6564341716     -1.6557233199      1.0000000000
 128       2      64      0.0090473197      0.8604750000      1.6912343709     -1.6905244698      1.0000000000
 128       2      64      0.0094792666      0.9705500000      1.7984214563     -1.7977121222      1.0000000000
 128       2      64      0.0095680324      0.7300250000      1.5173626809     -1.5166403188      1.0000000000
 128       2      64      0.0094241176      0.6413500000      1.3620540353     -1.3613230882      1.0000000000
 128       2      64      0.0092124272      0.8048500000      1.6734250184     -1.6727097269      1.0000000000
 128       2      64      0.0090395471      0.8500250000      1.5765804347     -1.5758654484      1.0000000000
 128       2      64      0.0089611362      1.0695250000      1.9050447196     -1.9043452875      1.0000000000
 128       2      64      0.0093647092      0.8789000000      1.6523380348     -1.6516251075      1.0000000000
 128       2      64      0.0095201331      0.8706750000      1.8077425573     -1.8070326605      1.0000000000
 128       2      64      0.0085935983      0.8351250000      1.5843631356     -1.5836536348      1.0000000000
 128       2      64      0.0085446688      0.9066750000      1.5718415891     -1.5711255159      1.0000000000
 128       2      64      0.0094417000      0.7778250000      1.6444610527     -1.6437443150      1.0000000000
 128       2      64      0.0089596353      0.6536000000      1.4765522485     -1.4758300123      1.0000000000
 128       2      64      0.0090163627      0.7514000000      1.5577316521     -1.5570140595      1.0000000000
 128       2      64      0.0095755251      0.7607000000      1.5191709814     -1.5184459248      1.0000000000
 128       2      64      0.0087420379      0.7685000000      1.4639959451     -1.4632748416      1.0000000000
 128       2      64      0.0093346470      1.0055000000      1.8353156978     -1.8346101446      1.0000000000
 128       2      64      0.0095731908      0.7206000000      1.5819380015     -1.5812203279      1.0000000000
 128       2      64      0.0089584358      0.5535500000      1.2447502817     -1.2440164817      1.0000000000
 128       2     128      0.0094425150      1.5074500000      2.7109800047     -2.7102452443      1.0000000000
 128       2     128      0.0099631782      1.1493000000      2.6520956302     -2.6513556800      1.0000000000
 128       2     128      0.0092195932      1.3055500000      2.2773756633     -2.2766310340      1.0000000000
 128       2     128      0.0088624757      1.6156000000      2.5983500235     -2.5976157165      1.0000000000
 128       2     128      0.0087007848      1.6281500000      2.7105951657     -2.7098625276      1.0000000000
 128       2     128      0.0096408590      1.6781000000      2.9154396385     -2.9147089625      1.0000000000
 128       2     128      0.0094088101      1.0360500000      2.2921733592     -2.2914271189      1.0000000000
 128       2     128      0.0099607158      0.6922500000      1.9578865237     -1.9571312033      1.0000000000
 128       2     128      0.0098358804      1.8348500000      3.2091109954     -3.2083870606      1.0000000000
 128       2     128      0.0091755803      1.3210500000      2.4841811285     -2.4834422170      1.0000000000
 128       2     128      0.0093366165      1.4111500000      2.5516224465     -2.5508814950      1.0000000000
 128       2     128      0.0091164408      1.1745000000      2.1027009601     -2.1019496962      1.0000000000
 128       2     128      0.0094404475      1.1742500000      2.1704209027     -2.1696728630      1.0000000000
 128       2     128      0.0099620368      0.9445500000      1.9932964696     -1.9925393363      1.0000000000
 128       2     128      0.0090378391      1.4246500000      2.6215974560     -2.6208631061      1.0000000000
 128       2     128      0.0099645961      0.8212500000      1.9071341295     -1.9063772857      1.0000000000
 128       2     128      0.0096138579      1.4225000000      2.4826325683     -2.4818891514      1.0000000000
 128       2     128      0.0098802248      1.3914500000      2.5334750834     -2.5327339923      1.0000000000
 128       2     128      0.0091899020      1.1237000000      2.1518534685     -2.1511048130      1.0000000000
 128       2     128      0.0091062323      1.6259500000      2.7372491738     -2.7365122253      1.0000000000
 128       2     128      0.0097573393      1.2042000000      2.4069250406     -2.4061815708      1.0000000000
 128       2     128      0.0095009171      1.2534000000      2.4414551667     -2.4407123030      1.0000000000
 128       2     128      0.0090357511      1.3539500000      2.1599558137     -2.1592080929      1.0000000000
 128       2     128      0.0089181351      1.9917500000      3.1280477219     -3.1273268962      1.0000000000
 128       2     128      0.0091394047      1.4270000000      2.5799478423     -2.5792141752      1.0000000000
 128       2     128      0.0090703221      1.3104500000      2.1836294972     -2.1828836777      1.0000000000
 128       2     128      0.0100199054      1.0576000000      2.1830103733     -2.1822570005      1.0000000000
 128       2     128      0.0091040601      1.4900500000      2.3898355522     -2.3890934615      1.0000000000
 128       2     128      0.0096829838      1.3921500000      2.5151592978     -2.5144192536      1.0000000000
 128       2     128      0.0099193170      1.3260500000      2.5854946727     -2.5847561529      1.0000000000
 128       2     128      0.0090075996      1.4081000000      2.3906469248     -2.3899038114      1.0000000000
 128       2     128      0.0092702679      1.4068000000      2.5082759988     -2.5075336951      1.0000000000
 128       2     128      0.0088326478      1.4881500000      2.5937267000     -2.5929889796      1.0000000000
 128       2     128      0.0094972519      1.3676500000      2.4931866886     -2.4924425818      1.0000000000
 128       2     128      0.0088705250      1.1862000000      2.1584956042     -2.1577483336      1.0000000000
 128       2     128      0.0087867101      1.6220000000      2.6940511735     -2.6933204976      1.0000000000
 128       2     128      0.0087788629      1.5164000000      2.4226710981     -2.4219312950      1.0000000000
 128       2     128      0.0093309524      1.4766500000      2.2708412900     -2.2700962916      1.0000000000
 128       2     128      0.0089082988      1.4967500000      2.5914202340     -2.5906849460      1.0000000000
 128       2     128      0.0098000888      1.1131000000      2.3539365183     -2.3531912303      1.0000000000
 128       2     128      0.0097128238      1.2353000000      2.4777182552     -2.4769743398      1.0000000000
 128       2     128      0.0094345482      1.4364500000      2.4189643986     -2.4182197533      1.0000000000
 128       2     128      0.0096487867      1.3069000000      2.2856727094     -2.2849264557      1.0000000000
 128       2     128      0.0094054429      1.1494500000      2.3477706601     -2.3470245982      1.0000000000
 128       2     128      0.0097231979      0.5928500000      1.5055482868     -1.5047800872      1.0000000000
 128       2     128      0.0098928980      1.1504000000      2.2064326145     -2.2056817307      1.0000000000
 128       2     128      0.0094099377      1.0634500000      2.0638356548     -2.0630848857      1.0000000000
 128       2     128      0.0088906287      1.7174500000      2.7802458628     -2.7795164084      1.0000000000
 128       2     128      0.0095326598      1.3315500000      2.4320815617     -2.4313373402      1.0000000000
 128       2     128      0.0098848861      0.8078500000      1.8352898175     -1.8345305557      1.0000000000
 128       2     256      0.0097225873      1.0932000000      2.8495610552     -2.8487864303      1.0000000000
 128       2     256      0.0094814841      2.5528000000      3.9531177213     -3.9523588349      1.0000000000
 128       2     256      0.0092262894      2.9793000000      4.1755279667     -4.1747702345      1.0000000000
 128       2     256      0.0089914083      2.3456000000      3.7338717158     -3.7331127061      1.0000000000
 128       2     256      0.0091544994      2.5130000000      4.2377788905     -4.2370255820      1.0000000000
 128       2     256      0.0092336566      1.5734000000      2.9197390380     -2.9189686592      1.0000000000
 128       2     256      0.0095931678      2.4541000000      3.6408588962     -3.6400948177      1.0000000000
 128       2     256      0.0096464801      1.8629000000      3.5181072256     -3.5173409142      1.0000000000
 128       2     256      0.0086214017      2.6802000000      3.8201884046     -3.8194296028      1.0000000000
 128       2     256      0.0091016786      3.5258000000      4.9598552265     -4.9591139073      1.0000000000
 128       2     256      0.0101847608      1.5555000000      3.1907622440     -3.1899919998      1.0000000000
