64	0.387073567500001047836377665590	0.001324997440639374881449219501	10000	128	0.600
128	0.499796898323748073345029752090	0.002556227197119421805371342060	8173	128	0.600
256	0.644400880000000286784711533983	0.005494595013269382675902274826	5000	128	0.600
512	0.843242319999999767610177059396	0.009520935095094553227146327856	5000	128	0.600
1024	1.087300080000001001323539639998	0.015994073916147724667702334500	5000	128	0.600
